product_type,brand,price_layer,target,target_c,target_o,target_B
Type_C,Brand6,4,dislike,60.65899412985762,1000,0
Type_F,Brand2,3,like,94.22410345362994,1000,1
Type_C,Brand5,5,dislike,63.612623445743246,10000,0
Type_E,Brand6,4,like,85.46765948022448,10,1
Type_A,Brand6,3,like,46.9298127788575,100,0
Type_D,Brand10,2,soso,94.50708685967109,10,1
Type_A,Brand6,2,like,54.5922733960106,10,0
Type_F,Brand6,5,soso,82.83795287892984,10,1
Type_B,Brand1,5,like,99.9572867532407,10,1
Type_F,Brand4,5,soso,55.09891460753205,10000,0
Type_A,Brand1,2,dislike,33.14113431816414,1000,0
Type_C,Brand3,5,soso,118.86909819564296,1000,1
Type_D,Brand11,4,like,103.78588104660004,10000,1
Type_F,Brand11,1,soso,69.31549380207395,10000,1
Type_E,Brand11,1,soso,65.21262179626875,100,1
Type_A,Brand11,5,dislike,79.73699197169843,10000,1
Type_D,Brand2,4,soso,112.69213335265735,100,1
Type_F,Brand2,4,dislike,59.43514499299063,100,0
Type_D,Brand6,4,soso,90.38859685802358,10000,1
Type_C,Brand1,3,soso,126.27410358446676,1000,1
Type_B,Brand4,4,like,55.02303016499888,10000,0
Type_D,Brand9,2,like,86.68886972335838,10,1
Type_D,Brand3,2,dislike,90.98044341392568,10,1
Type_A,Brand8,4,dislike,25.78693518868834,10,0
Type_E,Brand9,1,like,47.616206955495485,100,0
Type_A,Brand2,3,dislike,21.212901758283287,100,0
Type_C,Brand5,2,like,53.964725467483774,10,0
Type_D,Brand6,2,soso,99.92128644491473,10,1
Type_B,Brand5,2,dislike,39.32536859199292,10000,0
Type_D,Brand6,3,soso,99.10170817146751,10000,1
Type_B,Brand5,4,like,72.53911763151802,10000,1
Type_B,Brand7,3,dislike,56.66049680605245,10000,0
Type_F,Brand5,4,dislike,92.86542889105252,100,1
Type_F,Brand5,5,dislike,28.79953465266254,1000,0
Type_B,Brand7,2,dislike,68.67750815493739,10000,1
Type_E,Brand3,1,soso,91.83863480662318,100,1
Type_A,Brand10,3,dislike,69.44097583160828,100,1
Type_F,Brand7,3,dislike,62.440670181401835,10000,0
Type_C,Brand8,2,dislike,76.04278770637175,10,1
Type_F,Brand5,2,dislike,56.902813961132765,10,0
Type_E,Brand4,1,like,91.35225329615554,10,1
Type_E,Brand2,1,soso,114.23403175763286,100,1
Type_B,Brand5,2,like,46.31578162233745,10,0
Type_E,Brand6,4,soso,130.5418543184305,100,1
Type_C,Brand11,2,dislike,73.31409188079513,1000,1
Type_C,Brand9,1,dislike,19.323520366786006,10000,0
Type_D,Brand6,2,like,105.03534094784985,100,1
Type_E,Brand6,1,soso,67.40443521339851,10,1
Type_F,Brand6,5,dislike,61.42808916172996,10000,0
Type_D,Brand8,4,soso,77.9281472964114,10,1
Type_F,Brand6,1,soso,100.51548972172066,1000,1
Type_C,Brand11,3,soso,127.38022627387204,10,1
Type_E,Brand11,3,soso,127.59797193071556,10000,1
Type_B,Brand1,4,like,98.60051480998884,10,1
Type_B,Brand1,4,dislike,81.06598922075146,1000,1
Type_E,Brand10,3,dislike,54.66332556923413,10000,0
Type_F,Brand2,5,dislike,85.68076496289358,1000,1
Type_D,Brand1,5,soso,91.16800847913207,10000,1
Type_D,Brand3,1,soso,68.91666932174792,100,1
Type_B,Brand3,4,soso,128.22373256907713,10000,1
Type_D,Brand4,3,soso,90.52142495927501,10,1
Type_B,Brand6,4,like,82.66745912023586,10000,1
Type_A,Brand10,3,soso,104.87886178361546,10,1
Type_B,Brand7,3,soso,58.074915247313314,10000,0
Type_A,Brand9,1,soso,81.44261517021393,1000,1
Type_E,Brand8,4,soso,81.85619950411187,10,1
Type_A,Brand6,5,like,92.63834327030162,10,1
Type_C,Brand9,4,soso,109.241735387394,10,1
Type_F,Brand4,3,dislike,96.04738250775739,10,1
Type_D,Brand11,5,soso,113.8708267698475,100,1
Type_A,Brand6,3,like,50.154447630339945,1000,0
Type_C,Brand7,4,soso,80.73357416602603,10,1
Type_C,Brand2,3,dislike,25.366937466706673,10000,0
Type_D,Brand1,2,soso,125.13259972527145,10,1
Type_B,Brand10,5,like,103.74600506522339,10,1
Type_C,Brand8,1,soso,129.5685669862818,1000,1
Type_F,Brand8,2,like,87.73890989500508,1000,1
Type_A,Brand11,3,soso,74.12222882737956,10,1
Type_D,Brand7,4,soso,128.11432364242592,100,1
Type_A,Brand9,3,soso,74.452793323911,100,1
Type_B,Brand9,1,like,64.0306438218089,10000,0
Type_D,Brand3,4,dislike,12.881030017120333,10000,0
Type_C,Brand1,5,soso,100.70814265014567,10000,1
Type_A,Brand9,5,like,68.45899731827122,10000,1
Type_F,Brand1,3,soso,106.71937352981737,100,1
Type_A,Brand1,2,soso,134.24315885753697,100,1
Type_F,Brand5,4,like,35.92623216708401,1000,0
Type_C,Brand2,2,soso,58.86742772556079,1000,0
Type_C,Brand2,3,like,79.51425688306887,10000,1
Type_B,Brand5,4,like,116.81885933566055,10,1
Type_B,Brand7,5,soso,75.76760886369092,1000,1
Type_C,Brand6,5,soso,97.13463102395984,100,1
Type_D,Brand5,3,like,48.51927910958983,10,0
Type_C,Brand3,4,like,76.55715805785994,1000,1
Type_C,Brand9,3,dislike,26.76978230439486,10,0
Type_E,Brand8,5,like,46.232234389980235,1000,0
Type_D,Brand11,1,soso,80.12688080560015,10000,1
Type_D,Brand3,2,like,111.80724713320835,10000,1
Type_F,Brand7,3,soso,107.71221996513498,10,1
Type_B,Brand3,1,dislike,42.96386588592427,100,0
Type_B,Brand11,5,like,85.92590862122279,100,1
Type_B,Brand6,3,soso,68.15681779990211,10000,1
Type_A,Brand3,5,soso,105.82220314498821,10000,1
Type_D,Brand8,5,soso,130.14152179444147,100,1
Type_E,Brand3,3,soso,131.5770078655998,10000,1
Type_B,Brand5,1,dislike,61.4372241710008,1000,0
Type_B,Brand3,3,soso,126.64541773471237,10000,1
Type_B,Brand8,5,like,64.30857298426423,10,0
Type_B,Brand10,4,dislike,87.16029937413973,10000,1
Type_B,Brand9,5,soso,79.73849425727248,10000,1
Type_A,Brand6,3,dislike,71.46988547884257,100,1
Type_E,Brand10,1,like,110.02636851101833,100,1
Type_D,Brand4,5,dislike,59.590947922724034,10,0
Type_E,Brand10,1,dislike,34.61421209479576,100,0
Type_C,Brand4,1,soso,111.02235344074,10,1
Type_F,Brand5,2,soso,60.697419564132936,1000,0
Type_D,Brand11,1,soso,80.73480888312007,100,1
Type_B,Brand3,5,soso,128.04562177432462,10,1
Type_C,Brand11,5,like,94.38293421914915,10000,1
Type_F,Brand4,3,like,35.699465113928476,10,0
Type_C,Brand4,3,dislike,60.34526452580652,10,0
Type_C,Brand1,1,like,52.346183087069534,10000,0
Type_C,Brand1,4,soso,52.163297171162334,100,0
Type_B,Brand9,5,like,53.99267399698452,10000,0
Type_F,Brand3,1,dislike,77.56249971982356,1000,1
Type_C,Brand5,3,like,65.60405824299451,10,1
Type_E,Brand2,5,dislike,33.8633470562395,10000,0
Type_B,Brand1,2,dislike,96.9072729140513,1000,1
Type_C,Brand7,3,soso,100.61812982587975,1000,1
Type_C,Brand10,2,dislike,30.088803713308447,100,0
Type_E,Brand9,5,dislike,28.449923080869603,1000,0
Type_F,Brand4,4,soso,59.8834429007482,10,0
Type_A,Brand4,1,dislike,63.60772807983986,1000,0
Type_A,Brand3,1,like,106.6202564780907,1000,1
Type_E,Brand3,4,like,104.95418584899252,10000,1
Type_F,Brand2,1,like,111.83082101784863,100,1
Type_A,Brand3,1,dislike,12.985467007574254,1000,0
Type_D,Brand5,2,dislike,59.273012995812266,10,0
Type_F,Brand8,1,soso,129.85171425616787,10,1
Type_D,Brand8,2,dislike,88.42584121855623,10,1
Type_F,Brand5,1,dislike,34.304057418507156,100,0
Type_D,Brand11,1,like,74.16733631278444,100,1
Type_A,Brand1,3,like,39.25032410165721,10,0
Type_D,Brand10,4,dislike,34.58071992999737,1000,0
Type_D,Brand2,3,soso,136.31045839931377,100,1
Type_A,Brand8,1,like,81.3185383377976,1000,1
Type_E,Brand10,2,dislike,96.8925254750555,1000,1
Type_F,Brand9,1,soso,52.42304994568108,10000,0
Type_B,Brand11,5,soso,134.53668236026655,10000,1
Type_D,Brand7,5,dislike,41.43663098987082,100,0
Type_F,Brand9,5,like,38.13083597291997,1000,0
Type_A,Brand9,5,soso,58.70299255095079,1000,0
Type_B,Brand11,1,soso,80.57641202827591,10,1
Type_B,Brand6,5,soso,91.73658074145526,1000,1
Type_F,Brand6,4,like,38.33347231830295,1000,0
Type_C,Brand7,1,dislike,84.23268214101626,100,1
Type_B,Brand1,3,soso,92.79531220983914,100,1
Type_D,Brand11,1,like,62.38351018360072,1000,0
Type_E,Brand9,2,like,75.85035821017816,1000,1
Type_F,Brand1,4,soso,92.92887929749179,10000,1
Type_D,Brand8,1,like,39.87264097798603,100,0
Type_C,Brand10,3,soso,55.310836715859374,1000,0
Type_B,Brand2,2,like,89.35977651959602,10,1
Type_F,Brand10,2,dislike,52.93759634948635,10000,0
Type_C,Brand11,3,like,33.107316275006774,1000,0
Type_D,Brand7,3,dislike,68.34191731905386,10000,1
Type_D,Brand5,3,dislike,71.6874765199743,1000,1
Type_D,Brand8,3,soso,134.42171152325307,1000,1
Type_E,Brand11,5,like,85.18228589787077,10000,1
Type_D,Brand10,4,dislike,34.65184075814213,1000,0
Type_D,Brand7,3,soso,71.5290802530007,100,1
Type_B,Brand8,5,like,70.34319765243883,10000,1
Type_F,Brand2,1,dislike,18.943828256618545,1000,0
Type_F,Brand10,2,like,73.65540291511013,10000,1
Type_F,Brand11,1,like,59.195033847762076,10,0
Type_E,Brand9,1,soso,122.36914643193683,1000,1
Type_F,Brand6,5,soso,110.76546084988013,10,1
Type_B,Brand11,5,soso,73.07420816533921,10000,1
Type_C,Brand6,3,like,72.15250543259691,100,1
Type_A,Brand6,3,dislike,72.6510469101507,10,1
Type_F,Brand1,5,like,45.88109679980872,100,0
Type_B,Brand7,4,like,114.33502294989026,100,1
Type_F,Brand2,3,soso,58.88746979910005,100,0
Type_E,Brand2,1,like,112.98089027484092,10,1
Type_B,Brand5,3,dislike,12.435461627818281,10000,0
Type_A,Brand6,3,soso,92.57698471581762,10000,1
Type_B,Brand1,4,like,55.78171422849655,10000,0
Type_F,Brand1,5,dislike,94.21781300077754,10,1
Type_F,Brand1,4,like,104.57577225036763,10,1
Type_A,Brand7,3,soso,128.62067926623348,100,1
Type_E,Brand1,4,like,73.2866332596,1000,1
Type_B,Brand9,3,dislike,20.099034168945913,10,0
Type_E,Brand3,4,like,52.25553835127388,10,0
Type_E,Brand10,2,dislike,56.658660511282264,10,0
Type_C,Brand2,2,like,64.4514836592802,1000,0
Type_C,Brand6,3,dislike,39.17969600018978,100,0
Type_B,Brand2,4,like,57.0410098398767,10000,0
Type_B,Brand5,3,like,51.13847855300503,1000,0
Type_F,Brand5,4,like,77.26183749147617,10000,1
Type_F,Brand9,5,dislike,70.18724853756662,10000,1
Type_E,Brand4,4,like,90.4340511758239,1000,1
Type_C,Brand8,4,like,34.84201011822483,10000,0
Type_B,Brand7,3,soso,53.317563250256285,1000,0
Type_B,Brand7,4,like,38.50215416153677,100,0
Type_B,Brand1,3,like,32.525966243923456,10,0
Type_C,Brand6,3,dislike,48.87529272449933,10,0
Type_B,Brand6,1,soso,55.6157216207228,10,0
Type_E,Brand10,3,soso,88.46428558108497,10000,1
Type_B,Brand8,4,soso,79.97350065838765,10000,1
Type_D,Brand6,2,soso,56.040401960514735,100,0
Type_F,Brand8,5,dislike,18.287505158755245,1000,0
Type_A,Brand6,4,like,97.39955315576945,100,1
Type_E,Brand8,4,like,93.30304274916818,100,1
Type_B,Brand5,4,dislike,35.6072881992023,1000,0
Type_D,Brand9,1,dislike,22.169385949001153,10000,0
Type_C,Brand4,2,dislike,41.645187995970105,100,0
Type_E,Brand6,4,like,72.62329091850987,10000,1
Type_E,Brand11,3,like,75.49870098202123,1000,1
Type_B,Brand2,2,dislike,13.11423767053634,100,0
Type_C,Brand3,2,soso,102.68690467132359,10000,1
Type_B,Brand4,4,dislike,65.19177191019871,100,1
Type_D,Brand3,3,dislike,66.29330392467669,10000,1
Type_A,Brand7,2,soso,104.86876496337109,100,1
Type_F,Brand9,5,soso,133.2868816674848,1000,1
Type_F,Brand6,3,soso,112.04173309940245,100,1
Type_C,Brand3,2,soso,78.25435209621465,10,1
Type_A,Brand9,2,dislike,80.84400313746634,10,1
Type_D,Brand1,3,dislike,48.12662575278858,10000,0
Type_E,Brand5,1,like,36.19593381461653,10000,0
Type_D,Brand11,3,like,86.79981219091526,1000,1
Type_F,Brand11,5,dislike,43.874211793729046,1000,0
Type_A,Brand10,1,like,111.00844994308778,10000,1
Type_C,Brand10,4,like,60.392682990213956,100,0
Type_B,Brand5,1,like,34.871434039473165,10000,0
Type_A,Brand2,5,soso,132.42364420378226,10,1
Type_C,Brand5,5,soso,122.58513660067884,10,1
Type_A,Brand1,5,soso,135.2239013066188,10,1
Type_F,Brand1,2,dislike,26.566875941022225,10000,0
Type_E,Brand11,1,soso,52.82456631361088,100,0
Type_F,Brand4,5,like,112.79452859269792,10,1
Type_E,Brand6,1,dislike,74.83976554518483,10000,1
Type_B,Brand11,1,dislike,84.70383694650607,10000,1
Type_E,Brand2,4,like,31.34031401758577,10000,0
Type_D,Brand5,4,like,87.5047084079983,10,1
Type_F,Brand11,4,soso,112.17588590292152,10,1
Type_F,Brand10,2,like,60.53782530422538,10,0
Type_F,Brand5,2,soso,91.71507551945318,100,1
Type_B,Brand3,4,dislike,22.425565170953806,100,0
Type_F,Brand4,5,soso,57.88098740572267,1000,0
Type_A,Brand11,3,dislike,80.70435479127279,100,1
Type_F,Brand2,2,dislike,81.70743339833383,100,1
Type_D,Brand7,3,soso,70.80084389460704,10,1
Type_C,Brand3,2,dislike,81.2489848326148,1000,1
Type_A,Brand6,1,like,62.31261695861996,100,0
Type_F,Brand9,5,dislike,35.85119338693358,1000,0
Type_F,Brand7,2,soso,119.12717507666324,10000,1
Type_F,Brand4,1,dislike,71.77398547444594,100,1
Type_E,Brand2,5,soso,105.62114023903129,100,1
Type_A,Brand7,2,soso,119.41468498505337,100,1
Type_E,Brand8,5,soso,125.23198003253674,10,1
Type_D,Brand3,2,dislike,92.58199676674576,100,1
Type_F,Brand11,4,like,84.622697272849,10,1
Type_D,Brand7,2,dislike,18.82121307216419,100,0
Type_D,Brand1,2,soso,81.4295559721559,1000,1
Type_F,Brand11,1,soso,62.3221248702217,10,0
Type_B,Brand8,4,dislike,21.4553008968865,100,0
Type_E,Brand7,3,soso,136.0646801378605,10000,1
Type_A,Brand6,5,soso,66.89774857678509,100,1
Type_F,Brand11,3,soso,114.45972586129308,100,1
Type_A,Brand3,3,dislike,78.23548595438318,1000,1
Type_A,Brand4,4,dislike,53.259935539801134,10000,0
Type_B,Brand8,4,like,31.396649313974525,100,0
Type_B,Brand1,4,like,93.58314474322947,1000,1
Type_E,Brand2,1,dislike,92.87788802092763,10000,1
Type_B,Brand1,1,soso,117.19771026579225,100,1
Type_F,Brand4,5,soso,96.4577786375514,1000,1
Type_D,Brand6,4,soso,101.5275989664224,10,1
Type_A,Brand5,3,dislike,24.625018596156316,1000,0
Type_D,Brand6,5,dislike,86.97941656631203,100,1
Type_B,Brand2,1,dislike,62.342697032794455,10,0
Type_A,Brand5,2,soso,72.34229736568392,100,1
Type_C,Brand1,2,soso,59.63760871427866,1000,0
Type_D,Brand6,5,soso,74.01844179260478,10,1
Type_C,Brand4,1,dislike,76.89132897910947,100,1
Type_E,Brand10,5,soso,133.14720990480163,10000,1
Type_F,Brand9,1,dislike,31.07427322419942,1000,0
Type_D,Brand3,4,dislike,37.63378015533422,1000,0
Type_A,Brand3,2,soso,120.27189504695353,10000,1
Type_A,Brand9,3,like,93.65885976882791,1000,1
Type_F,Brand4,4,dislike,21.624438233454384,10,0
Type_C,Brand7,3,dislike,89.30502406978177,10000,1
Type_A,Brand10,5,soso,71.12826296338946,100,1
Type_F,Brand2,2,like,97.04937533353997,100,1
Type_D,Brand1,3,like,86.99938890776897,10000,1
Type_B,Brand10,5,soso,91.26609703082596,100,1
Type_B,Brand1,1,like,38.516644318361074,10,0
Type_F,Brand6,4,soso,127.7607807094194,100,1
Type_A,Brand4,1,soso,96.61189262969687,100,1
Type_E,Brand2,4,like,40.73776458453546,100,0
Type_D,Brand7,2,dislike,52.006372182220765,10000,0
Type_E,Brand8,3,like,39.92776459411661,1000,0
Type_C,Brand7,1,dislike,43.13572776689246,100,0
Type_F,Brand10,1,dislike,21.17286142870262,10000,0
Type_A,Brand9,3,dislike,33.54609662785611,1000,0
Type_F,Brand1,3,like,100.77853372555961,10000,1
Type_C,Brand10,5,dislike,31.00394004101413,1000,0
Type_E,Brand6,4,soso,105.86558381204513,10000,1
Type_D,Brand8,5,soso,70.80850586298637,1000,1
Type_E,Brand9,1,dislike,63.99049745989701,10000,0
Type_B,Brand11,3,like,95.00051109184874,1000,1
Type_E,Brand8,2,dislike,19.883055239185616,100,0
Type_E,Brand6,1,soso,123.90749126984151,100,1
Type_E,Brand8,1,soso,129.5751604404293,1000,1
Type_E,Brand8,4,dislike,43.023050372033374,100,0
Type_D,Brand1,5,like,106.4687566108768,1000,1
Type_A,Brand8,4,soso,60.984966167021796,10,0
Type_D,Brand7,1,like,67.58704646643314,100,1
Type_F,Brand8,3,soso,64.85615281875877,1000,0
Type_C,Brand8,2,soso,133.66714066923862,10,1
Type_B,Brand10,4,dislike,77.58954924784783,100,1
Type_A,Brand11,1,soso,104.32029420440571,10000,1
Type_F,Brand10,5,dislike,17.119245489930602,100,0
Type_F,Brand6,4,soso,65.25816190339327,10000,1
Type_B,Brand9,1,soso,81.14568431914674,10000,1
Type_B,Brand3,5,like,50.58766034672327,10,0
Type_A,Brand10,5,dislike,37.755709244797984,100,0
Type_F,Brand1,2,like,114.28367878395566,10000,1
Type_F,Brand9,3,dislike,79.94003696714758,10,1
Type_A,Brand10,2,like,37.01930281229522,100,0
Type_F,Brand10,5,soso,55.82262029713338,10,0
Type_C,Brand2,4,dislike,14.941868309035346,10000,0
Type_D,Brand3,3,dislike,72.87657802844265,10000,1
Type_A,Brand11,5,dislike,55.173706141559194,100,0
Type_F,Brand4,3,soso,63.72694330487985,1000,0
Type_C,Brand8,4,soso,131.80983560621723,100,1
Type_E,Brand11,1,dislike,28.269467386859784,10000,0
Type_A,Brand9,1,like,93.0813016193733,10,1
Type_D,Brand3,5,like,116.87079059946475,10000,1
Type_E,Brand2,5,soso,136.18648273636182,10,1
Type_E,Brand2,2,soso,104.26302520322714,1000,1
Type_E,Brand11,5,like,44.166736399975306,10,0
Type_E,Brand9,1,like,116.38182067878232,1000,1
Type_B,Brand8,1,soso,113.4990960059147,10,1
Type_D,Brand2,2,like,102.11550206161692,100,1
Type_C,Brand8,4,like,115.3959720053086,100,1
Type_A,Brand4,3,like,48.47535579332467,10000,0
Type_C,Brand6,1,soso,78.70885791587756,10000,1
Type_B,Brand5,3,like,52.15002119875736,10000,0
Type_E,Brand5,5,dislike,96.22207130937551,10000,1
Type_F,Brand10,5,soso,107.28388770790164,10,1
Type_A,Brand10,4,dislike,37.70944869126275,1000,0
Type_D,Brand7,3,dislike,42.84940324829332,10,0
Type_A,Brand8,1,like,70.05005753017949,100,1
Type_A,Brand5,2,dislike,48.720928901458215,10000,0
Type_C,Brand4,1,soso,65.92656576841803,10,1
Type_F,Brand2,3,soso,124.65783600354531,100,1
Type_E,Brand5,3,soso,117.42564062139064,10000,1
Type_D,Brand8,1,soso,129.57180765157,100,1
Type_A,Brand1,1,like,76.19456413653592,100,1
Type_B,Brand6,4,soso,108.7900667823706,10000,1
Type_B,Brand2,5,dislike,75.8422337940557,10,1
Type_F,Brand2,4,like,82.10931126001324,10000,1
Type_E,Brand8,1,soso,111.55587071345971,10,1
Type_F,Brand6,1,dislike,56.9278448463128,100,0
Type_A,Brand6,2,dislike,45.35209229782328,100,0
Type_E,Brand6,5,soso,135.52816883750893,10,1
Type_A,Brand9,2,soso,92.06834986661529,10,1
Type_D,Brand3,5,dislike,83.06012910235042,1000,1
Type_B,Brand2,5,dislike,62.430849298519206,10,0
Type_F,Brand5,3,soso,74.42257703755988,1000,1
Type_C,Brand6,5,dislike,20.709550925212806,10000,0
Type_F,Brand9,1,soso,129.6943343174981,1000,1
Type_E,Brand9,5,like,60.00700809595581,10,0
Type_D,Brand2,4,like,56.398867960655565,100,0
Type_B,Brand9,3,soso,115.26046454006483,10,1
Type_D,Brand9,2,soso,106.55444284319549,1000,1
Type_F,Brand6,5,soso,107.81904779905614,1000,1
Type_F,Brand1,2,dislike,22.328895246900192,1000,0
Type_C,Brand11,1,dislike,32.33706101267586,100,0
Type_A,Brand8,2,like,73.64179360225953,10,1
Type_A,Brand8,5,soso,125.71571873628871,10,1
Type_D,Brand8,2,soso,87.58401545701874,100,1
Type_D,Brand8,1,soso,63.19551024109568,100,0
Type_E,Brand10,5,dislike,45.42712055031666,100,0
Type_D,Brand5,2,soso,76.07743870588678,100,1
Type_A,Brand2,2,dislike,96.53486563613194,10000,1
Type_F,Brand9,1,like,63.32452999203781,10,0
Type_D,Brand11,4,soso,103.94023399998292,100,1
Type_B,Brand6,4,soso,100.42719689674973,10000,1
Type_B,Brand3,3,dislike,25.627276520635597,10,0
Type_A,Brand1,1,soso,62.19127814978951,100,0
Type_D,Brand5,4,dislike,12.519588076693188,100,0
Type_F,Brand4,2,soso,62.81737275713433,10000,0
Type_D,Brand4,1,like,93.49410879249032,100,1
Type_D,Brand9,2,soso,105.40791050256766,10,1
Type_B,Brand6,2,dislike,35.427426528056486,10000,0
Type_A,Brand8,3,soso,69.50880632826718,1000,1
Type_E,Brand9,3,dislike,13.701721019409973,100,0
Type_F,Brand1,5,soso,75.3465952310621,10,1
Type_B,Brand7,1,dislike,39.92427975090121,10000,0
Type_A,Brand7,4,soso,125.39847715975974,10,1
Type_A,Brand9,3,like,32.173643011638774,1000,0
Type_E,Brand1,1,soso,73.69816905180662,1000,1
Type_C,Brand2,3,dislike,92.95196844455016,100,1
Type_E,Brand6,4,like,104.26489475644561,1000,1
Type_E,Brand4,3,like,106.83477896230539,10000,1
Type_A,Brand5,5,dislike,11.244987363635039,1000,0
Type_C,Brand5,1,dislike,42.15411794640269,10000,0
Type_C,Brand10,1,soso,92.3625088083769,100,1
Type_D,Brand1,2,like,40.26591219508846,10,0
Type_E,Brand1,5,dislike,17.91019915244731,10,0
Type_E,Brand7,3,soso,81.72530095100902,1000,1
Type_C,Brand3,2,soso,130.1873734326206,10000,1
Type_C,Brand5,3,dislike,45.43833572520115,1000,0
Type_F,Brand8,5,like,96.07776329999922,1000,1
Type_C,Brand5,2,dislike,62.43302107808746,100,0
Type_A,Brand10,4,soso,127.31781834219386,10000,1
Type_A,Brand9,1,dislike,39.67769524476339,10,0
Type_A,Brand4,5,soso,62.448357222093335,10,0
Type_F,Brand7,5,dislike,22.770675651743105,10,0
Type_E,Brand8,3,dislike,27.188019963007555,100,0
Type_F,Brand7,4,like,100.55007823628914,1000,1
Type_F,Brand4,4,like,80.12497898508838,10,1
Type_C,Brand8,5,soso,97.92717257554793,1000,1
Type_A,Brand10,5,like,41.578734244290686,100,0
Type_D,Brand11,1,dislike,26.279572656188606,1000,0
Type_C,Brand10,4,like,48.65380469450646,100,0
Type_F,Brand10,5,dislike,75.73271271673254,1000,1
Type_C,Brand4,1,dislike,70.8186460275237,100,1
Type_F,Brand10,3,soso,101.18360022731545,1000,1
Type_C,Brand8,4,like,39.74917049251885,10,0
